Time,PPG
103.61,-0.135449057
103.63,-0.140099048
103.64,-0.140545116
103.66,-0.146598275
103.67,-0.154281877
103.69,-0.156544267
103.70,-0.154968741
103.72,-0.145641097
103.73,-0.127453419
103.75,-0.088364513
103.77,-0.038418516
103.78,0.018736881
103.80,0.080605486
103.81,0.128582994
103.83,0.147839545
103.84,0.172517768
103.86,0.183718718
103.88,0.193705424
103.89,0.192846432
103.91,0.194249044
103.92,0.202838705
103.94,0.199764198
103.95,0.209104679
103.97,0.207141515
103.98,0.19423144
104.00,0.180171072
104.02,0.174556635
104.03,0.132298464
104.05,0.101689961
104.06,0.098560737
104.08,0.092993152
104.09,0.086282392
104.11,0.07677717
104.13,0.063097148
104.14,0.054476992
104.16,0.03594796
104.17,0.025450627
104.19,0.011838027
104.20,0.00108388
104.22,-0.003729171
104.23,-0.028387795
104.25,-0.044837549
104.27,-0.057127895
104.28,-0.071148917
104.30,-0.072024062
104.31,-0.07977152
104.33,-0.088614554
104.34,-0.091230376
104.36,-0.095753763
104.38,-0.103141645
104.39,-0.107092523
104.41,-0.111893886
104.42,-0.115426592
104.44,-0.118266421
104.45,-0.120655203
104.47,-0.129154056
104.48,-0.137212416
104.50,-0.125935864
104.52,-0.09667396
104.53,-0.037878526
104.55,0.048404991
104.56,0.117287175
104.58,0.144769466
104.59,0.167761304
104.61,0.187659775
104.63,0.197310753
104.64,0.202688217
104.66,0.209221179
104.67,0.208095295
104.69,0.212012574
104.70,0.217233704
104.72,0.205538818
104.73,0.190330973
104.75,0.169353542
104.77,0.161347519
104.78,0.13225257
104.80,0.115585345
104.81,0.096920609
104.83,0.087043068
104.84,0.077466399
104.86,0.074196561
104.88,0.063826104
104.89,0.056794354
104.91,0.05348074
104.92,0.047968336
104.94,0.039433825
104.95,0.037673341
104.97,0.010180403
104.98,-0.039642629
105.00,-0.055086136
105.02,-0.066436546
105.03,-0.072815379
105.05,-0.08301884
105.06,-0.095354107
105.08,-0.10309632
105.09,-0.102238427
105.11,-0.10013017
105.13,-0.105252053
105.14,-0.109777358
105.16,-0.11425487
105.17,-0.131912868
105.19,-0.144605542
105.20,-0.151066949
105.22,-0.156428108
105.23,-0.161018606
105.25,-0.173494141
105.27,-0.174008276
105.28,-0.175061586
105.30,-0.182116079
105.31,-0.181501625
105.33,-0.155071904
105.34,-0.123500305
105.36,-0.045742953
105.38,0.036631279
105.39,0.070625645
105.41,0.111383357
105.42,0.131906721
105.44,0.138539242
105.45,0.14414793
105.47,0.149459399
105.48,0.143967025
105.50,0.146499711
105.52,0.144177939
105.53,0.148000993
105.55,0.145292834
105.56,0.12634909
105.58,0.10401951
105.59,0.094125451
105.61,0.077179893
105.63,0.055803153
105.64,0.043825523
105.66,0.025598077
105.67,0.018157873
105.69,0.003371964
105.70,-0.001749553
105.72,-0.009133606
105.73,-0.020806248
105.75,-0.038199769
105.77,-0.052930075
105.78,-0.06664105
105.80,-0.073468475
105.81,-0.080236318
105.83,-0.087966941
105.84,-0.097895877
105.86,-0.10972542
105.88,-0.120609331
105.89,-0.129368053
105.91,-0.142522625
105.92,-0.145076182
105.94,-0.154041629
105.95,-0.160864831
105.97,-0.163758939
105.98,-0.17200214
106.00,-0.176283509
106.02,-0.179993575
106.03,-0.185757184
106.05,-0.183660654
106.06,-0.190858112
106.08,-0.19387379
106.09,-0.202208138
106.11,-0.208386589
106.13,-0.214680615
106.14,-0.223110474
106.16,-0.211317012
106.17,-0.173224282
106.19,-0.120665179
106.20,-0.060675611
106.22,-0.018824058
106.23,0.03229618
106.25,0.070668207
106.27,0.079607138
106.28,0.089484818
106.30,0.093839624
106.31,0.095959443
106.33,0.089107317
106.34,0.085922996
106.36,0.075351984
106.38,0.069298006
106.39,0.052400441
106.41,0.044438966
106.42,0.025716974
106.44,0.011989827
106.45,0.002560186
106.47,-0.006671514
106.48,-0.015533558
106.50,-0.031821668
106.52,-0.035255688
106.53,-0.040028132
106.55,-0.045178252
106.56,-0.04842264
106.58,-0.055124764
106.59,-0.077986945
106.61,-0.092674328
106.63,-0.114836988
106.64,-0.130573365
106.66,-0.136025897
106.67,-0.144690779
106.69,-0.155447514
106.70,-0.157012515
106.72,-0.15609182
106.73,-0.163368116
106.75,-0.166331321
106.77,-0.165667465
106.78,-0.165702075
106.80,-0.163543999
106.81,-0.162625592
106.83,-0.169058831
106.84,-0.177433763
106.86,-0.18095499
106.88,-0.187200915
106.89,-0.196254566
106.91,-0.195860957
106.92,-0.199882149
106.94,-0.207179516
106.95,-0.210059978
106.97,-0.211106039
106.98,-0.214195853
107.00,-0.193930084
107.02,-0.177223978
107.03,-0.120036567
107.05,-0.048528388
107.06,0.005074347
107.08,0.024323945
107.09,0.052788316
107.11,0.079542695
107.13,0.079068856
107.14,0.074411374
107.16,0.065874033
107.17,0.056505643
107.19,0.049727627
107.20,0.044252755
107.22,0.045800876
107.23,0.024850825
107.25,0.010604042
107.27,-0.001354373
107.28,-0.014387791
107.30,-0.014812589
107.31,-0.017620833
107.33,-0.026593668
107.34,-0.029563067
107.36,-0.023816025
107.38,-0.025781263
107.39,-0.026785971
107.41,-0.028037616
107.42,-0.037841707
107.44,-0.050561993
107.45,-0.06054217
107.47,-0.067705892
107.48,-0.074763404
107.50,-0.074427931
107.52,-0.074965319
107.53,-0.079482331
107.55,-0.086611724
107.56,-0.091358265
107.58,-0.09493696
107.59,-0.09463136
107.61,-0.095558689
107.63,-0.096220505
107.64,-0.101271768
107.66,-0.107538713
107.67,-0.109645401
107.69,-0.112042354
107.70,-0.100910081
107.72,-0.087145667
107.73,-0.04281436
107.75,0.010408352
107.77,0.045437452
107.78,0.076264459
107.80,0.083522634
107.81,0.079556305
107.83,0.068354993
107.84,0.067010958
107.86,0.060631396
107.88,0.031089352
107.89,0.021589158
107.91,-0.003980688
107.92,-0.01459697
107.94,-0.03026504
107.95,-0.028827194
107.97,-0.023336218
107.98,-0.018701479
108.00,-0.009297086
108.02,-0.011847451
108.03,-0.016715807
108.05,-0.025508572
108.06,-0.034840491
108.08,-0.04995385
108.09,-0.058160278
108.11,-0.071500648
108.13,-0.089536047
108.14,-0.106274123
108.16,-0.117082946
108.17,-0.118027728
108.19,-0.127951876
108.20,-0.128138427
108.22,-0.131115601
108.23,-0.137142947
108.25,-0.144152429
108.27,-0.145201873
108.28,-0.150622482
108.30,-0.157237465
108.31,-0.155654794
108.33,-0.160986724
108.34,-0.162873235
108.36,-0.169319927
108.38,-0.176874934
108.39,-0.177229505
108.41,-0.177855234
108.42,-0.184128159
108.44,-0.15299533
108.45,-0.027411815
108.47,0.062121375
108.48,0.092581417
108.50,0.152908836
108.52,0.189703396
108.53,0.182760516
108.55,0.178476271
108.56,0.180815917
108.58,0.173066796
108.59,0.178990104
108.61,0.177514587
108.63,0.178254888
108.64,0.164706774
108.66,0.163290023
108.67,0.15543919
108.69,0.127481321
108.70,0.109813744
108.72,0.089213156
108.73,0.080527487
108.75,0.064218861
108.77,0.062646099
108.78,0.055768636
108.80,0.050897831
108.81,0.043116798
108.83,0.033469782
108.84,0.021138219
108.86,0.003787734
108.88,-0.008003549
108.89,-0.020038088
108.91,-0.024806746
108.92,-0.030371156
108.94,-0.034243894
108.95,-0.052928575
108.97,-0.065890034
108.98,-0.08229959
109.00,-0.092669226
109.02,-0.090354427
109.03,-0.099044488
109.05,-0.103422986
109.06,-0.11045732
109.08,-0.120168208
109.09,-0.129501298
109.11,-0.128669029
109.13,-0.126192273
109.14,-0.096281029
109.16,-0.041725038
109.17,0.035352347
109.19,0.125303701
109.20,0.157005343
109.22,0.19659481
109.23,0.21484073
109.25,0.228103861
109.27,0.233538248
109.28,0.22538885
109.30,0.226293674
109.31,0.230834028
109.33,0.225040241
109.34,0.22954489
109.36,0.22849421
109.38,0.215329601
109.39,0.19410675
109.41,0.181356107
109.42,0.139379761
109.44,0.112243203
109.45,0.103053096
109.47,0.086207894
109.48,0.078951684
109.50,0.068629706
109.52,0.064307127
109.53,0.055882521
109.55,0.046672579
109.56,0.014509865
109.58,0.004923058
109.59,-0.007448456
109.61,-0.015695723
109.63,-0.030580799
109.64,-0.047839116
109.66,-0.058387874
109.67,-0.085611402
109.69,-0.096140723
109.70,-0.097039573
109.72,-0.103670633
109.73,-0.111153482
109.75,-0.112495358
109.77,-0.110957263
109.78,-0.126822263
109.80,-0.140787592
109.81,-0.142399888
109.83,-0.15014878
109.84,-0.155147518
109.86,-0.157533554
109.88,-0.164879709
109.89,-0.152191586
109.91,-0.12359798
109.92,-0.054959246
109.94,0.033853388
109.95,0.10431895
109.97,0.135452375
109.98,0.185073361
110.00,0.20963441
110.02,0.21447741
110.03,0.222333775
110.05,0.22037648
110.06,0.216391424
110.08,0.223761943
110.09,0.215820236
110.11,0.212091277
110.13,0.196365088
110.14,0.181714067
110.16,0.174684059
110.17,0.139691994
110.19,0.108203411
110.20,0.096076533
110.22,0.086442673
110.23,0.070155024
110.25,0.054391284
110.27,0.044948913
110.28,0.037889563
110.30,0.031054831
110.31,0.028518907
110.33,0.012326379
110.34,-0.018361464
110.36,-0.025935938
110.38,-0.046800508
110.39,-0.053776029
110.41,-0.057330717
110.42,-0.086080722
110.44,-0.097314748
110.45,-0.106053058
110.47,-0.115132169
110.48,-0.130488164
110.50,-0.136221111
110.52,-0.132520465
110.53,-0.13447582
110.55,-0.140914255
110.56,-0.14516749
110.58,-0.148814437
110.59,-0.160441092
110.61,-0.165349201
110.63,-0.182155566
110.64,-0.185132603
110.66,-0.196454989
110.67,-0.196303735
110.69,-0.185362479
110.70,-0.139171743
110.72,-0.107689393
110.73,-0.017436791
110.75,0.090442981
110.77,0.128152823
110.78,0.204604147
110.80,0.218209432
110.81,0.233847411
110.83,0.226617914
110.84,0.21740688
110.86,0.218720922
110.88,0.215521016
110.89,0.216220387
110.91,0.212302289
110.92,0.203537148
110.94,0.184086437
110.95,0.151443187
110.97,0.141237239
110.98,0.112710538
111.00,0.091381771
111.02,0.084581213
111.03,0.08249684
111.05,0.079412771
111.06,0.062831867
111.08,0.050631532
111.09,0.031288489
111.11,0.016861048
111.13,-0.002051167
111.14,-0.021663533
111.16,-0.034148679
111.17,-0.051224894
111.19,-0.06942793
111.20,-0.079812391
111.22,-0.09040496
111.23,-0.104613529
111.25,-0.11761913
111.27,-0.125573496
111.28,-0.136893722
111.30,-0.150724742
111.31,-0.159965619
111.33,-0.161763642
111.34,-0.170834403
111.36,-0.173084774
111.38,-0.175202379
111.39,-0.184729974
111.41,-0.18867504
111.42,-0.195241468
111.44,-0.201495054
111.45,-0.212801189
111.47,-0.213847034
111.48,-0.216680039
111.50,-0.198619892
111.52,-0.1732566
111.53,-0.088606843
111.55,-0.018052582
111.56,0.062665309
111.58,0.107442123
111.59,0.159678103
111.61,0.188395292
111.63,0.197230024
111.64,0.197874997
111.66,0.189129143
111.67,0.183683154
111.69,0.177841847
111.70,0.167078747
111.72,0.157431613
111.73,0.146214771
111.75,0.122517777
111.77,0.116927508
111.78,0.088807459
111.80,0.064031299
111.81,0.051692667
111.83,0.041939578
111.84,0.033691091
111.86,0.026065204
111.88,0.02094214
111.89,0.011196204
111.91,-0.001505521
111.92,-0.013912308
111.94,-0.027644574
111.95,-0.044038323
111.97,-0.063692004
111.98,-0.083607846
112.00,-0.100074922
112.02,-0.110374921
112.03,-0.123411371
112.05,-0.138461127
112.06,-0.150714364
112.08,-0.153422622
112.09,-0.161533021
112.11,-0.166024907
112.13,-0.172239235
112.14,-0.173185198
112.16,-0.185443844
112.17,-0.187745549
112.19,-0.189748997
112.20,-0.198874364
112.22,-0.200941956
112.23,-0.204148419
112.25,-0.209655069
112.27,-0.208956445
112.28,-0.215762056
112.30,-0.223727975
112.31,-0.224989131
112.33,-0.225379998
112.34,-0.232636109
112.36,-0.230171741
112.38,-0.198754424
112.39,-0.157748453
112.41,-0.076404482
112.42,0.006130574
112.44,0.103489193
112.45,0.146243869
112.47,0.186545069
112.48,0.206550691
112.50,0.221071356
112.52,0.21213693
112.53,0.20704758
112.55,0.203705174
112.56,0.202883792
112.58,0.20217543
112.59,0.185521977
112.61,0.174634619
112.63,0.153828014
112.64,0.125661975
112.66,0.111251061
112.67,0.096068507
112.69,0.087366405
112.70,0.076868431
112.72,0.074851211
112.73,0.075752538
112.75,0.061641195
112.77,0.047801342
112.78,0.034086039
112.80,0.015891
112.81,0.003125481
112.83,-0.002959077
112.84,-0.022862543
112.86,-0.044167
112.88,-0.059235147
112.89,-0.071290156
112.91,-0.083138703
112.92,-0.084393751
112.94,-0.085740684
112.95,-0.090508123
112.97,-0.095649165
112.98,-0.106973575
113.00,-0.121986909
113.02,-0.129730006
113.03,-0.135540253
113.05,-0.139438748
113.06,-0.149956301
113.08,-0.148524931
113.09,-0.157524594
113.11,-0.167622725
113.13,-0.175294914
113.14,-0.18092228
113.16,-0.184513055
113.17,-0.189506224
113.19,-0.197108863
113.20,-0.203988303
113.22,-0.208372106
113.23,-0.211310594
113.25,-0.201088476
113.27,-0.162779287
113.28,-0.109234801
113.30,-0.032082191
113.31,0.056632807
113.33,0.114555394
113.34,0.181649945
113.36,0.209860242
113.38,0.230152707
113.39,0.226721216
113.41,0.227873205
113.42,0.228671172
113.44,0.225180329
113.45,0.200937917
113.47,0.193466742
113.48,0.182264647
113.50,0.173501234
113.52,0.15883385
113.53,0.140446181
113.55,0.120938586
113.56,0.109182003
113.58,0.107763396
113.59,0.100458078
113.61,0.097193724
113.63,0.084382615
113.64,0.065863744
113.66,0.042067241
113.67,0.035188859
113.69,0.023928638
113.70,0.001509271
113.72,-0.01625788
113.73,-0.030575267
113.75,-0.047567069
113.77,-0.058812163
113.78,-0.066744406
113.80,-0.076439763
113.81,-0.080713785
113.83,-0.079165418
113.84,-0.083179902
113.86,-0.092814917
113.88,-0.102196658
113.89,-0.114578953
113.91,-0.124840016
113.92,-0.135000509
113.94,-0.137864234
113.95,-0.146758665
113.97,-0.14833202
113.98,-0.156675349
114.00,-0.160689346
114.02,-0.163458204
114.03,-0.164270835
114.05,-0.173384747
114.06,-0.173041806
114.08,-0.163060619
114.09,-0.130960388
114.11,-0.077098645
114.13,-0.003941365
114.14,0.031602356
114.16,0.070213842
114.17,0.157166983
114.19,0.189464604
114.20,0.189059499
114.22,0.186613714
114.23,0.187603342
114.25,0.187986778
114.27,0.173959796
114.28,0.175859603
114.30,0.169809783
114.31,0.164000769
114.33,0.154598107
114.34,0.148099656
114.36,0.125495525
114.38,0.107183318
114.39,0.097746998
114.41,0.086965882
114.42,0.0807493
114.44,0.064831284
114.45,0.060509638
114.47,0.058376263
114.48,0.046833455
114.50,0.036747832
114.52,0.030338581
114.53,0.009234923
114.55,-0.007107382
114.56,-0.01850179
114.58,-0.027644044
114.59,-0.040863939
114.61,-0.048279783
114.63,-0.05717442
114.64,-0.060276591
114.66,-0.068705713
114.67,-0.077353952
114.69,-0.092278353
114.70,-0.104039608
114.72,-0.109678693
114.73,-0.122922691
114.75,-0.125210441
114.77,-0.129112418
114.78,-0.135373655
114.80,-0.141636312
114.81,-0.151044223
114.83,-0.154246976
114.84,-0.154915272
114.86,-0.152962929
114.88,-0.151820703
114.89,-0.14128857
114.91,-0.040620618
114.92,0.058009815
114.94,0.112131528
114.95,0.133238235
114.97,0.17041311
114.98,0.182001935
115.00,0.182089229
115.02,0.168307187
115.03,0.163367833
115.05,0.1544325
115.06,0.152056164
115.08,0.152935117
115.09,0.138138671
115.11,0.129752816
115.13,0.114026702
115.14,0.1082087
115.16,0.093946185
115.17,0.074136506
115.19,0.064030616
115.20,0.050968666
115.22,0.042466522
115.23,0.039834068
115.25,0.02814856
115.27,0.024704611
115.28,0.01373392
115.30,-0.007680798
115.31,-0.016432676
115.33,-0.025474172
115.34,-0.042946231
115.36,-0.04834847
115.38,-0.063298683
115.39,-0.064959746
115.41,-0.07116117
115.42,-0.079397818
115.44,-0.085427655
115.45,-0.099188207
115.47,-0.103057088
115.48,-0.11412749
115.50,-0.121156419
115.52,-0.125241807
115.53,-0.129396756
115.55,-0.140879112
115.56,-0.147906273
115.58,-0.146773446
115.59,-0.153136785
115.61,-0.158387551
115.63,-0.153862406
115.64,-0.13963981
115.66,-0.093744915
115.67,-0.073193425
115.69,-0.047481873
115.70,-0.04476513
115.72,0.064278213
115.73,0.188742488
115.75,0.193027307
115.77,0.196584816
115.78,0.184919993
115.80,0.17608763
115.81,0.163820466
115.83,0.16276453
115.84,0.1566848
115.86,0.140531856
115.88,0.128715872
115.89,0.112515588
115.91,0.103582972
115.92,0.097481503
115.94,0.082399833
115.95,0.068199902
115.97,0.062528902
115.98,0.055007657
116.00,0.048107942
116.02,0.041644123
116.03,0.029302631
116.05,0.012017519
116.06,0.006509479
116.08,-0.000259551
116.09,-0.017229788
116.11,-0.034379122
116.13,-0.037463974
116.14,-0.042327189
116.16,-0.047896082
116.17,-0.052859017
116.19,-0.062436257
116.20,-0.067313627
116.22,-0.069529897
116.23,-0.075771725
116.25,-0.083318097
116.27,-0.089294022
116.28,-0.099605833
116.30,-0.115110819
116.31,-0.125457737
116.33,-0.123751322
116.34,-0.132927
116.36,-0.143061237
116.38,-0.139453685
116.39,-0.123898395
116.41,-0.085388205
116.42,-0.010312682
116.44,0.070157878
116.45,0.125507099
116.47,0.172577896
116.48,0.203333354
116.50,0.224477705
116.52,0.223759169
116.53,0.215784137
116.55,0.192515986
116.56,0.186602227
116.58,0.18095661
116.59,0.174203191
116.61,0.167824705
116.63,0.139602887
116.64,0.128855878
116.66,0.113059536
116.67,0.110117433
116.69,0.096941935
116.70,0.09585272
116.72,0.098056695
116.73,0.107402387
116.75,0.102955843
116.77,0.095791542
116.78,0.084263019
116.80,0.074386189
116.81,0.049003411
116.83,0.020144643
116.84,0.011238931
116.86,-0.008586294
116.88,-0.024229009
116.89,-0.031787465
116.91,-0.040966118
116.92,-0.04039614
116.94,-0.045745248
116.95,-0.052870143
116.97,-0.06429342
116.98,-0.062539098
117.00,-0.060323527
117.02,-0.062418976
117.03,-0.068729126
117.05,-0.083922207
117.06,-0.097805185
117.08,-0.104654036
117.09,-0.100790078
117.11,-0.069996321
117.13,-0.005847605
117.14,0.052793203
117.16,0.132720934
117.17,0.205362263
117.19,0.240341989
117.20,0.262926314
117.22,0.277147605
117.23,0.279510788
117.25,0.280207586
117.27,0.278669214
117.28,0.272735981
117.30,0.261574664
117.31,0.254453396
117.33,0.233590807
117.34,0.221057592
117.36,0.189112899
117.38,0.168612898
117.39,0.15167478
117.41,0.141483369
117.42,0.131950731
117.44,0.125832735
117.45,0.125776533
117.47,0.11214241
117.48,0.100543259
117.50,0.085064263
117.52,0.076075658
117.53,0.058485363
117.55,0.042144952
117.56,0.024553617
117.58,-0.000117804
117.59,-0.020877065
117.61,-0.040564439
117.63,-0.044738092
117.64,-0.057103732
117.66,-0.068474737
117.67,-0.075265346
117.69,-0.077820679
117.70,-0.084111239
117.72,-0.094646145
117.73,-0.097619882
117.75,-0.103810483
117.77,-0.110071756
117.78,-0.107899114
117.80,-0.118622222
117.81,-0.126358228
117.83,-0.128603094
117.84,-0.127692793
117.86,-0.131010536
117.88,-0.143845297
117.89,-0.080457937
117.91,-0.022534812
117.92,0.079600061
117.94,0.166669815
117.95,0.211187599
117.97,0.259401991
117.98,0.300403269
118.00,0.306478936
118.02,0.30624979
118.03,0.299182468
118.05,0.293219912
118.06,0.294310989
118.08,0.293342222
118.09,0.289010642
118.11,0.265748439
118.13,0.248511947
118.14,0.226776891
118.16,0.198483421
118.17,0.175429794
118.19,0.155335207
118.20,0.149041033
118.22,0.135105788
118.23,0.133468003
118.25,0.116934605
118.27,0.11089545
118.28,0.093914813
118.30,0.073478357
118.31,0.053622709
118.33,0.034870252
118.34,0.02020776
118.36,-0.001143931
118.38,-0.022080932
118.39,-0.034342229
118.41,-0.046311478
118.42,-0.050257924
118.44,-0.050181201
118.45,-0.080530354
118.47,-0.095533024
118.48,-0.093935109
118.50,-0.100825352
118.52,-0.107737244
118.53,-0.115990452
118.55,-0.123269925
118.56,-0.130912027
118.58,-0.13934428
118.59,-0.151022176
118.61,-0.166468426
118.63,-0.1793759
118.64,-0.185501971
118.66,-0.191635938
118.67,-0.163186769
118.69,-0.108420952
118.70,-0.069279936
118.72,-0.048442862
118.73,0.058505306
118.75,0.228308238
118.77,0.231530436
118.78,0.276520801
118.80,0.280088581
118.81,0.270898727
118.83,0.256552875
118.84,0.248264342
118.86,0.236688129
118.88,0.232886327
118.89,0.217895739
118.91,0.204152407
118.92,0.182979693
118.94,0.152613067
118.95,0.130093177
118.97,0.107591413
118.98,0.102607353
119.00,0.096684707
119.02,0.091757297
119.03,0.085127755
119.05,0.074696636
119.06,0.059920305
119.08,0.043977804
119.09,0.028547507
119.11,0.002131228
119.13,-0.018148286
119.14,-0.034141848
119.16,-0.053770508
119.17,-0.062867802
119.19,-0.07309097
119.20,-0.084717267
119.22,-0.101434426
119.23,-0.110927095
119.25,-0.126458759
119.27,-0.133627613
119.28,-0.142854494
119.30,-0.149100004
119.31,-0.154183592
119.33,-0.160011451
119.34,-0.163407643
119.36,-0.15956416
119.38,-0.164437518
119.39,-0.184768692
119.41,-0.195856656
119.42,-0.209454811
119.44,-0.220402914
119.45,-0.221660684
119.47,-0.22462221
119.48,-0.19519691
119.50,-0.128421681
119.52,-0.050586219
119.53,0.040443673
119.55,0.131810091
119.56,0.203155019
119.58,0.242298922
119.59,0.272591973
119.61,0.279084962
119.63,0.278809143
119.64,0.263108096
119.66,0.245809828
119.67,0.225932496
119.69,0.201707904
119.70,0.186952032
119.72,0.168998053
119.73,0.153319543
119.75,0.125348205
119.77,0.108492138
119.78,0.101385101
119.80,0.080295203
119.81,0.070006741
119.83,0.064218134
119.84,0.053262351
119.86,0.037478105
119.88,0.027505473
119.89,0.011410592
119.91,0.001713799
119.92,-0.01889056
119.94,-0.040781792
119.95,-0.061606582
119.97,-0.078702337
119.98,-0.091294863
120.00,-0.092902243
120.02,-0.114940251
120.03,-0.151455179
120.05,-0.154043081
120.06,-0.164699597
120.08,-0.172948966
120.09,-0.174762383
120.11,-0.192731098
120.13,-0.201382073
120.14,-0.206451825
120.16,-0.211370048
120.17,-0.210548398
120.19,-0.208830859
120.20,-0.207359832
120.22,-0.210340439
120.23,-0.208409143
120.25,-0.215077962
120.27,-0.232779826
120.28,-0.238681048
120.30,-0.256621242
120.31,-0.256139141
120.33,-0.223421823
120.34,-0.154130089
120.36,-0.040093823
120.38,0.050810331
120.39,0.138583271
120.41,0.202092216
120.42,0.250999988
120.44,0.272510802
120.45,0.280747507
120.47,0.263781482
120.48,0.246346156
120.50,0.237090394
120.52,0.212804522
120.53,0.205898586
120.55,0.171375757
120.56,0.141185752
120.58,0.115909908
120.59,0.104818883
120.61,0.092460991
120.63,0.085791783
120.64,0.086374859
120.66,0.089531798
120.67,0.097811608
120.69,0.093810317
120.70,0.081874378
120.72,0.070841072
120.73,0.051998121
120.75,0.038296282
120.77,0.012810764
120.78,-0.006002867
120.80,-0.021061061
120.81,-0.03584976
120.83,-0.052043568
120.84,-0.062068288
120.86,-0.083537277
120.88,-0.10146952
120.89,-0.102788165
120.91,-0.107568051
120.92,-0.106769265
120.94,-0.105987671
120.95,-0.110279478
120.97,-0.124195856
120.98,-0.128147026
121.00,-0.141808404
121.02,-0.149517652
121.03,-0.144592971
121.05,-0.108738774
121.06,-0.059344873
121.08,0.034157041
121.09,0.131607767
121.11,0.209044717
121.13,0.279399859
121.14,0.310185319
121.16,0.328079907
121.17,0.333000035
121.19,0.321529988
121.20,0.305963365
121.22,0.274483158
121.23,0.260071768
121.25,0.2314393
121.27,0.220313342
121.28,0.210043746
121.30,0.176748244
121.31,0.140653582
121.33,0.132875984
121.34,0.129399264
121.36,0.121927493
121.38,0.108244277
121.39,0.104375401
121.41,0.089972269
121.42,0.076058638
121.44,0.063962554
121.45,0.046872587
121.47,0.021220774
121.48,-0.001357886
121.50,-0.025127665
121.52,-0.050744055
121.53,-0.072174342
121.55,-0.084870808
121.56,-0.1042911
121.58,-0.104377498
121.59,-0.112278725
121.61,-0.12004452
121.63,-0.120558799
121.64,-0.121002384
121.66,-0.126068814
121.67,-0.135643757
121.69,-0.135971689
121.70,-0.143410681
121.72,-0.148621325
121.73,-0.15596547
121.75,-0.170271465
121.77,-0.186364086
121.78,-0.198652877
121.80,-0.219045283
121.81,-0.220452428
121.83,-0.218750925
121.84,-0.152464115
121.86,-0.06433901
121.88,0.054174042
121.89,0.087604984
121.91,0.091359205
121.92,0.107536698
121.94,0.199165849
121.95,0.3762485
121.97,0.410328951
121.98,0.394451547
122.00,0.390516056
122.02,0.377676232
122.03,0.363762424
122.05,0.342761135
122.06,0.336422963
122.08,0.317361974
122.09,0.284818456
122.11,0.259307497
122.13,0.237781169
122.14,0.229463275
122.16,0.203211567
122.17,0.195111824
122.19,0.176924433
122.20,0.157429378
122.22,0.148994435
122.23,0.143876028
122.25,0.121237562
122.27,0.101208965
122.28,0.082237942
122.30,0.05596118
122.31,0.029175637
122.33,0.009085796
122.34,-0.007935933
122.36,-0.020829519
122.38,-0.028738566
122.39,-0.037688538
122.41,-0.045998237
122.42,-0.055535646
122.44,-0.06912413
122.45,-0.08172794
122.47,-0.092956808
122.48,-0.094060251
122.50,-0.098059927
122.52,-0.104372311
122.53,-0.110626242
122.55,-0.116915119
122.56,-0.112944843
122.58,-0.134762345
122.59,-0.164043096
122.61,-0.177510444
122.63,-0.179866425
122.64,-0.136072171
122.66,-0.10046999
122.67,0.020936768
122.69,0.131359525
122.70,0.185332078
122.72,0.280491882
122.73,0.338804214
122.75,0.371406541
122.77,0.389402696
122.78,0.383107245
122.80,0.37461739
122.81,0.361836698
122.83,0.341909324
122.84,0.344761334
122.86,0.316243306
122.88,0.29578879
122.89,0.279446537
122.91,0.255272913
122.92,0.231562755
122.94,0.218696218
122.95,0.20227297
122.97,0.184323553
122.98,0.165217692
123.00,0.148860982
123.02,0.132469492
123.03,0.118110943
123.05,0.120773432
123.06,0.098956457
123.08,0.06535612
123.09,0.043230735
123.11,0.012443065
123.13,-0.009865166
123.14,-0.026465035
123.16,-0.042873931
123.17,-0.053977732
123.19,-0.059859399
123.20,-0.057541405
123.22,-0.061982328
123.23,-0.073904669
123.25,-0.082564108
123.27,-0.098370091
123.28,-0.111382163
123.30,-0.124257754
123.31,-0.135191755
123.33,-0.142720203
123.34,-0.141452227
123.36,-0.149010463
123.38,-0.158451533
123.39,-0.162437679
123.41,-0.166541555
123.42,-0.170876631
123.44,-0.169601497
123.45,-0.186688573
123.47,-0.198781084
123.48,-0.158122073
123.50,-0.090641844
123.52,0.001334986
123.53,0.098096219
123.55,0.2022248
123.56,0.269350858
123.58,0.321627189
123.59,0.347032783
123.61,0.339821066
123.63,0.331426685
123.64,0.32655903
123.66,0.320778497
123.67,0.307679221
123.69,0.308592748
123.70,0.287117724
123.72,0.266190992
123.73,0.242509129
123.75,0.207240316
123.77,0.185094597
123.78,0.163504121
123.80,0.150283155
123.81,0.141585095
123.83,0.136555342
123.84,0.131192367
123.86,0.096889261
123.88,0.06511081
123.89,0.05044653
123.91,0.032395204
123.92,0.015750848
123.94,-0.005956936
123.95,-0.021014603
123.97,-0.039115114
123.98,-0.056603048
124.00,-0.065420739
124.02,-0.083487395
124.03,-0.090439564
124.05,-0.098112271
124.06,-0.105989416
124.08,-0.108396861
124.09,-0.11260995
124.11,-0.128226591
124.13,-0.142729033
124.14,-0.153698994
124.16,-0.1612391
124.17,-0.171956858
124.19,-0.174510262
124.20,-0.17809655
124.22,-0.184303675
124.23,-0.188184763
124.25,-0.19468341
124.27,-0.205802607
124.28,-0.207875801
124.30,-0.214672192
124.31,-0.224105227
124.33,-0.230671408
124.34,-0.228665908
124.36,-0.22929126
124.38,-0.205430777
